procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13804788 659576 8403956    0    0     0     0  626  557  0  0 100  0  0
 0  0      0 13804788 659584 8403964    0    0     0    56  676  628  0  0 100  0  0
 0  0      0 13804788 659584 8403976    0    0     0     0  621  543  0  0 100  0  0
 0  0      0 13805556 659584 8403980    0    0     0    60  878  746  0  1 99  0  0
 0  0      0 13805556 659584 8403972    0    0     0     0  825  688  0  0 100  0  0
 0  0      0 13805304 659584 8403972    0    0     0     0  667  609  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13805304 659592 8403988    0    0     0    56  700  638  0  0 100  0  0
 1  0      0 13805304 659592 8403988    0    0     0     0  675  607  0  0 100  0  0
 0  0      0 13805304 659592 8403988    0    0     0    84  606  555  0  0 100  0  0
 1  0      0 13805304 659592 8403988    0    0     0    56  826  707  1  0 99  0  0
 0  0      0 13805304 659592 8403996    0    0     0     0  754  656  0  0 100  0  0
 0  0      0 13805304 659600 8404000    0    0     0    56  765  655  0  0 100  0  0
 0  0      0 13805052 659600 8404000    0    0     0     0  715  693  0  0 100  0  0
 0  0      0 13805052 659600 8403992    0    0     0     0  699  619  0  0 100  0  0
 0  0      0 13805052 659600 8404000    0    0     0    56  656  583  0  0 100  0  0
 0  0      0 13805052 659600 8404008    0    0     0     0  733  640  0  0 100  0  0
 0  0      0 13805052 659604 8404012    0    0     0    44  676  626  0  0 100  0  0
 0  0      0 13805052 659604 8404020    0    0     0     0  627  552  0  0 100  0  0
 0  0      0 13805052 659604 8404012    0    0     0     0  665  611  0  0 100  0  0
 0  0      0 13805052 659604 8404020    0    0     0    40  689  628  0  0 100  0  0
 0  0      0 13805052 659604 8404032    0    0     0     0  617  562  0  0 100  0  0
 0  0      0 13805052 659608 8404032    0    0     0    44  647  588  0  0 100  0  0
 0  0      0 13804296 659608 8404032    0    0     0     0  684  613  0  0 100  0  0
 1  0      0 13804296 659608 8404028    0    0     0     0  673  591  0  0 100  0  0
 0  0      0 13804296 659608 8404036    0    0     0    44  713  634  0  0 100  0  0
 0  0      0 13804296 659608 8404048    0    0     0     0  681  621  0  0 100  0  0
 0  0      0 13804296 659612 8404048    0    0     0    48  618  594  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13804296 659612 8404040    0    0     0     0  707  659  0  0 100  0  0
 0  0      0 13804296 659612 8404056    0    0     0     0  669  624  0  0 100  0  0
 0  0      0 13804296 659612 8404064    0    0     0    52  671  605  0  0 100  0  0
 0  0      0 13804296 659612 8404064    0    0     0     0  645  609  0  0 100  0  0
 0  0      0 13804296 659620 8404072    0    0     0    56  701  690  0  0 100  0  0
 0  0      0 13804296 659620 8404068    0    0     0     0  618  574  0  0 100  0  0
 0  0      0 13805788 659620 8404076    0    0     0     0  798  716  0  1 99  0  0
 0  0      0 13805788 659620 8404076    0    0     0     0  763  631  0  0 100  0  0
 0  0      0 13805788 659620 8404084    0    0     0    52  690  645  0  0 100  0  0
 0  0      0 13805788 659624 8404076    0    0     0    56  727  677  0  0 100  0  0
 0  0      0 13805788 659624 8404080    0    0     0     0  619  546  0  0 100  0  0
 0  0      0 13805788 659624 8404088    0    0     0     0  730  672  0  0 100  0  0
 0  0      0 13805788 659624 8404096    0    0     0     0  707  667  0  0 100  0  0
 0  0      0 13805788 659624 8404096    0    0     0    56  599  567  0  0 100  0  0
 0  0      0 13805788 659628 8404088    0    0     0   128  640  631  0  0 100  0  0
 0  0      0 13805788 659628 8404100    0    0     0     0  936  688  0  0 99  0  0
 0  0      0 13805788 659628 8404108    0    0     0     0  629  620  0  0 100  0  0
 0  0      0 13805788 659628 8404108    0    0     0     0  671  637  0  0 100  0  0
 0  0      0 13805788 659628 8404104    0    0     0    40  623  571  0  0 100  0  0
 0  0      0 13805788 659636 8404112    0    0     0    56  733  603  0  0 100  0  0
 0  0      0 13805788 659636 8404120    0    0     0     0  670  623  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13805788 659636 8404124    0    0     0     0  609  570  0  0 100  0  0
 0  0      0 13805788 659636 8404128    0    0     0     0  586  541  0  0 100  0  0
 0  0      0 13805788 659636 8404120    0    0     0     0  652  591  0  0 100  0  0
 0  0      0 13805788 659640 8404136    0    0     0   136  695  629  0  0 100  0  0
 0  0      0 13805788 659640 8404136    0    0     0     0  572  531  0  0 100  0  0
 0  0      0 13805788 659640 8404136    0    0     0     0  731  634  0  0 100  0  0
 0  0      0 13805788 659640 8404136    0    0     0     0  644  583  0  0 100  0  0
 0  0      0 13805788 659640 8404136    0    0     0     0  643  562  0  0 100  0  0
 0  0      0 13805788 659648 8404148    0    0     0   124  641  618  0  0 100  0  0
 0  0      0 13805788 659648 8404156    0    0     0     0  629  607  0  0 100  0  0
 0  0      0 13805788 659648 8404156    0    0     0     0  597  544  0  0 100  0  0
 0  0      0 13805788 659648 8404148    0    0     0     0  679  639  0  0 100  0  0
 0  0      0 13805788 659648 8404156    0    0     0     0  596  546  0  0 100  0  0
 0  0      0 13805788 659656 8404164    0    0     0    88  594  571  0  0 100  0  0
 0  0      0 13805788 659656 8404164    0    0     0     0  698  626  0  0 100  0  0
 0  0      0 13804112 659656 8404160    0    0     0     0  786  714  0  1 99  0  0
 0  0      0 13804112 659656 8404160    0    0     0     0  620  593  0  0 100  0  0
 0  0      0 13804112 659656 8404180    0    0     0     0  623  594  0  0 100  0  0
 0  0      0 13804112 659660 8404180    0    0     0    92  668  608  0  0 100  0  0
 0  0      0 13804112 659660 8404180    0    0     0     0  650  584  0  0 100  0  0
 0  0      0 13804112 659660 8404176    0    0     0     0  701  650  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13804112 659660 8404192    0    0     0     0  616  605  0  0 100  0  0
 0  0      0 13804112 659660 8404192    0    0     0     0  597  546  0  0 100  0  0
 0  0      0 13804112 659668 8404192    0    0     0    48  687  662  0  0 100  0  0
 0  0      0 13804112 659668 8404192    0    0     0    48  624  603  0  0 100  0  0
 0  0      0 13804112 659668 8404192    0    0     0    88  586  563  0  0 100  0  0
 0  0      0 13804112 659668 8404204    0    0     0     0  670  610  0  0 100  0  0
 0  0      0 13803860 659668 8404208    0    0     0     0  646  612  0  0 100  0  0
 0  0      0 13803860 659676 8404212    0    0     0    56  581  562  0  0 100  0  0
 0  0      0 13803860 659676 8404216    0    0     0    64  638  567  0  0 100  0  0
 0  0      0 13803860 659676 8404224    0    0     0     0  625  602  0  0 100  0  0
 0  0      0 13803860 659676 8404228    0    0     0     0  635  585  0  0 100  0  0
 0  0      0 13803860 659676 8404232    0    0     0     0  640  592  0  0 100  0  0
 0  0      0 13803860 659684 8404224    0    0     0    60  635  641  0  0 100  0  0
 0  0      0 13803860 659684 8404228    0    0     0    56  613  572  0  0 100  0  0
 0  0      0 13803860 659684 8404244    0    0     0     0  685  674  0  0 100  0  0
 0  0      0 13803860 659692 8404244    0    0     0   140  694  658  0  0 100  0  0
 0  0      0 13803860 659692 8404248    0    0     0     0  575  549  0  0 100  0  0
 0  0      0 13803860 659692 8404240    0    0     0     0  654  637  0  0 100  0  0
 1  0      0 13803860 659692 8404252    0    0     0    44  714  641  0  0 100  0  0
 0  0      0 13803860 659692 8404252    0    0     0     0  620  587  0  0 100  0  0
 0  0      0 13803860 659700 8404256    0    0     0    44  681  636  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13803860 659700 8404248    0    0     0     0  675  632  0  0 100  0  0
 0  0      0 13803860 659700 8404260    0    0     0     0  672  613  0  0 100  0  0
 0  0      0 13803860 659700 8404268    0    0     0     0  730  666  0  0 100  0  0
 0  0      0 13802992 659700 8404272    0    0     0    52  772  698  0  1 99  0  0
 0  0      0 13802992 659708 8404276    0    0     0    56  655  612  0  0 100  0  0
 0  0      0 13802992 659708 8404272    0    0     0     0  755  673  0  0 100  0  0
 0  0      0 13802992 659708 8404280    0    0     0     0  676  639  0  0 100  0  0
 0  0      0 13802992 659708 8404284    0    0     0     0  635  588  0  0 100  0  0
 0  0      0 13802992 659708 8404288    0    0     0    52  692  668  0  0 100  0  0
 0  0      0 13802992 659716 8404284    0    0     0    44  744  699  0  0 100  0  0
 0  0      0 13802992 659716 8404288    0    0     0     0  638  604  0  0 100  0  0
 0  0      0 13802992 659716 8404296    0    0     0     0  691  645  0  0 100  0  0
 0  0      0 13802992 659716 8404304    0    0     0     0  686  668  0  0 100  0  0
 0  0      0 13802992 659716 8404304    0    0     0    48  680  640  0  0 100  0  0
 0  0      0 13802992 659724 8404300    0    0     0    56  687  676  0  0 100  0  0
 0  0      0 13802992 659724 8404308    0    0     0     0  676  627  0  0 100  0  0
 0  0      0 13802992 659724 8404316    0    0     0     0  686  601  0  0 100  0  0
 0  0      0 13802992 659728 8404316    0    0     0    40  783  717  0  0 100  0  0
 0  0      0 13802992 659728 8404316    0    0     0    56  672  622  0  0 100  0  0
 0  0      0 13802992 659728 8404320    0    0     0     0  692  624  0  0 100  0  0
 0  0      0 13802992 659728 8404328    0    0     0     0  662  634  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13802992 659728 8404332    0    0     0     0  707  667  0  0 100  0  0
 0  0      0 13802992 659732 8404332    0    0     0    52  658  614  0  0 100  0  0
 0  0      0 13802992 659732 8404332    0    0     0     0  660  608  0  0 100  0  0
 0  0      0 13800480 659732 8404332    0    0     0    60  773  654  0  0 100  0  0
 0  0      0 13800228 659732 8404340    0    0     0     0  633  578  0  0 100  0  0
 0  0      0 13800228 659732 8404344    0    0     0     0  662  627  0  0 100  0  0
 0  0      0 13800228 659736 8404348    0    0     0    52  691  706  0  0 100  0  0
 0  0      0 13800228 659736 8404348    0    0     0     0  669  607  0  0 100  0  0
 0  0      0 13800228 659736 8404356    0    0     0    56  770  732  0  0 100  0  0
 0  0      0 13800228 659736 8404364    0    0     0     0  631  592  0  0 100  0  0
 0  0      0 13800228 659736 8404368    0    0     0     0  672  641  0  0 100  0  0
 0  0      0 13800228 659740 8404360    0    0     0    56  663  633  0  0 100  0  0
 0  0      0 13799788 659740 8404364    0    0     0     0  762  672  0  1 99  0  0
 0  0      0 13799788 659740 8404376    0    0     0    48  674  609  0  0 100  0  0
 0  0      0 13799788 659740 8404380    0    0     0     0  662  618  0  0 100  0  0
 0  0      0 13799788 659740 8404380    0    0     0     0  637  609  0  0 100  0  0
 0  0      0 13799788 659748 8404372    0    0     0    56  724  692  0  0 100  0  0
 0  0      0 13799788 659748 8404380    0    0     0     0  685  639  0  0 100  0  0
 0  0      0 13799788 659748 8404388    0    0     0    56  659  592  0  0 100  0  0
 0  0      0 13799788 659748 8404392    0    0     0     0  750  673  0  0 100  0  0
 0  0      0 13799788 659748 8404384    0    0     0     0  872  743  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 13799788 659748 8404392    0    0     0    44  669  613  0  0 100  0  0
 0  0      0 13799536 659748 8404408    0    0     0     0  702  649  0  0 100  0  0
 0  0      0 13799536 659748 8404408    0    0     0     0  759  680  0  0 100  0  0
 0  0      0 13799536 659748 8404412    0    0     0    44  752  674  0  0 100  0  0
 0  0      0 13799536 659748 8404408    0    0     0     0  709  669  0  0 100  0  0
 0  0      0 13799536 659748 8404420    0    0     0   148  707  671  0  0 100  0  0
 0  0      0 13799536 659748 8404420    0    0     0     0  670  597  0  0 100  0  0
 0  0      0 13799536 659748 8404428    0    0     0     0  819  715  0  0 100  0  0
 0  0      0 13799536 659748 8404420    0    0     0    60  728  679  0  0 100  0  0
 0  0      0 13799536 659748 8404420    0    0     0     0  711  641  0  0 100  0  0
 0  0      0 13799536 659752 8404432    0    0     0    60  713  675  0  0 100  0  0
 0  0      0 13799536 659752 8404436    0    0     0     0  731  665  0  0 100  0  0
 0  0      0 13799536 659752 8404440    0    0     0     0  675  615  0  0 100  0  0
 0  0      0 13799536 659752 8404432    0    0     0    56  693  660  0  0 100  0  0
 0  0      0 13799536 659752 8404448    0    0     0     0  702  651  0  0 100  0  0
 0  0      0 13799536 659756 8404448    0    0     0    44  703  647  0  0 100  0  0
 0  0      0 13799536 659756 8404448    0    0     0     0  687  639  0  0 100  0  0
 0  0      0 13799536 659756 8404440    0    0     0     0  673  652  0  0 100  0  0
 0  0      0 13799536 659756 8404448    0    0     0    44  685  613  0  0 100  0  0
 0  0      0 13799536 659756 8404468    0    0     0     0  755  708  0  0 100  0  0
 0  0      0 13799536 659764 8404472    0    0     0    44  731  678  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13799288 659764 8404476    0    0     0     0  754  660  0  0 100  0  0
 0  0      0 13799288 659764 8404472    0    0     0     0  691  653  0  0 100  0  0
 0  0      0 13799288 659764 8404480    0    0     0     0  736  689  0  0 100  0  0
 0  0      0 13799288 659764 8404484    0    0     0    48  700  679  0  0 100  0  0
 0  0      0 13799288 659772 8404488    0    0     0    60  706  682  0  0 100  0  0
 0  0      0 13799288 659772 8404484    0    0     0     0  735  720  0  0 100  0  0
 0  0      0 13799288 659772 8404484    0    0     0     0  714  670  0  0 100  0  0
 0  0      0 13799288 659772 8404496    0    0     0     0  829  734  0  0 99  0  0
 0  0      0 13799036 659772 8404500    0    0     0    60  740  715  0  0 100  0  0
 0  0      0 13799036 659780 8404500    0    0     0    44  702  653  0  0 100  0  0
 0  0      0 13799036 659780 8404500    0    0     0     0  770  731  0  0 100  0  0
 0  0      0 13795004 659780 8404508    0    0     0     0  803  819  0  0 100  0  0
 0  0      0 13795004 659780 8404516    0    0     0     0  667  635  0  0 100  0  0
 0  0      0 13795004 659780 8404520    0    0     0    52  710  687  0  0 100  0  0
 0  0      0 13795004 659784 8404512    0    0     0    60  746  718  0  0 100  0  0
 0  0      0 13795004 659784 8404516    0    0     0     0  670  625  0  0 100  0  0
 0  0      0 13795004 659784 8404528    0    0     0     0  656  629  0  0 100  0  0
 0  0      0 13795004 659784 8404532    0    0     0    88  723  673  0  0 100  0  0
 0  0      0 13795004 659784 8404532    0    0     0    48  864  683  0  0 100  0  0
 0  0      0 13794752 659784 8404532    0    0     0    64  708  689  0  0 100  0  0
 0  0      0 13794752 659784 8404540    0    0     0     0  707  695  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 13794752 659784 8404544    0    0     0     0  651  610  0  0 100  0  0
 0  0      0 13794752 659784 8404544    0    0     0     0  722  728  0  0 100  0  0
 0  0      0 13794752 659784 8404540    0    0     0     0  687  681  0  0 100  0  0
 0  0      0 13794752 659784 8404544    0    0     0   132  672  643  0  0 100  0  0
