Linux 6.6.87.2-microsoft-standard-WSL2 (DESKTOP-JQ32F5U) 	09/12/25 	_x86_64_	(16 CPU)

12:47:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:33      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:33      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:33      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:34     all    5.75    0.00    0.94    0.00    0.00    0.13    0.00    0.00    0.00   93.18
13:04:34       0    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
13:04:34       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:34       2   86.14    0.00   12.87    0.00    0.00    0.00    0.00    0.00    0.00    0.99
13:04:34       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:34       4    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
13:04:34       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:34       6    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:34       7    0.00    0.00    0.99    0.00    0.00    0.99    0.00    0.00    0.00   98.02
13:04:34       8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:34       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:34      10    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:34      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:34      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:34      13    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:34      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:34      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:35     all    6.09    0.00    0.82    0.00    0.00    0.00    0.00    0.00    0.00   93.10
13:04:35       0    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:35       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:35       2   92.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
13:04:35       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:35       4    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:35       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:35       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:35       7    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
13:04:35       8    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
13:04:35       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:35      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:35      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:35      12    1.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   97.00
13:04:35      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:35      14    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:35      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:36     all    5.97    0.00    1.06    0.00    0.00    0.44    0.00    0.00    0.00   92.53
13:04:36       0    0.00    0.00    0.94    0.00    0.00    5.66    0.00    0.00    0.00   93.40
13:04:36       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:36       2   90.10    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00    0.99
13:04:36       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:36       4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:36       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:36       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:36       7    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00    0.00   97.98
13:04:36       8    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:36       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:36      10    1.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   98.00
13:04:36      11    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:36      12    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:36      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:36      14    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
13:04:36      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:37     all    5.64    0.00    0.75    0.00    0.00    0.06    0.00    0.00    0.00   93.54
13:04:37       0    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
13:04:37       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:37       2   88.89    0.00   11.11    0.00    0.00    0.00    0.00    0.00    0.00    0.00
13:04:37       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:37       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:37       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:37       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:37       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:37       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:37       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:37      10    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:37      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:37      12    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:37      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:37      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:37      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:38     all    6.00    0.00    0.75    0.00    0.00    0.19    0.00    0.00    0.00   93.06
13:04:38       0    0.00    0.00    0.00    0.00    0.00    2.94    0.00    0.00    0.00   97.06
13:04:38       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:38       2   90.10    0.00    8.91    0.00    0.00    0.00    0.00    0.00    0.00    0.99
13:04:38       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:38       4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:38       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:38       6    1.98    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.02
13:04:38       7    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:38       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:38       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:38      10    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:38      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:38      12    1.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:38      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:38      14    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:38      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:39     all    5.99    0.00    0.94    0.06    0.00    0.06    0.00    0.00    0.00   92.95
13:04:39       0    0.99    0.00    0.00    0.00    0.00    0.99    0.00    0.00    0.00   98.02
13:04:39       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:39       2   88.00    0.00   11.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
13:04:39       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:39       4    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:39       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:39       6    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:39       7    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
13:04:39       8    0.99    0.00    0.99    0.99    0.00    0.00    0.00    0.00    0.00   97.03
13:04:39       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:39      10    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:39      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:39      12    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:39      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:39      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:39      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:40     all    6.06    0.00    0.69    0.00    0.00    0.19    0.00    0.00    0.00   93.06
13:04:40       0    0.00    0.00    0.98    0.00    0.00    2.94    0.00    0.00    0.00   96.08
13:04:40       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:40       2   92.00    0.00    7.00    0.00    0.00    0.00    0.00    0.00    0.00    1.00
13:04:40       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:40       4    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:40       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:40       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:40       7    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:40       8    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:40       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:40      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:40      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:40      12    0.99    0.00    1.98    0.00    0.00    0.00    0.00    0.00    0.00   97.03
13:04:40      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:40      14    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   98.02
13:04:40      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:41     all    5.77    0.00    1.07    0.00    0.00    0.13    0.00    0.00    0.00   93.04
13:04:41       0    0.98    0.00    0.98    0.00    0.00    1.96    0.00    0.00    0.00   96.08
13:04:41       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:41       2   50.51    0.00   10.10    0.00    0.00    0.00    0.00    0.00    0.00   39.39
13:04:41       3   37.00    0.00    2.00    0.00    0.00    0.00    0.00    0.00    0.00   61.00
13:04:41       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:41       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:41       6    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
13:04:41       7    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00    0.00   98.98
13:04:41       8    1.98    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   97.03
13:04:41       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:41      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:41      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:41      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:41      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:41      14    1.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.98
13:04:41      15    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01

13:04:41     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:42     all    5.94    0.00    0.81    0.00    0.00    0.06    0.00    0.00    0.00   93.18
13:04:42       0    0.98    0.00    0.98    0.00    0.00    0.98    0.00    0.00    0.00   97.06
13:04:42       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:42       2    2.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.00
13:04:42       3   89.00    0.00    8.00    0.00    0.00    0.00    0.00    0.00    0.00    3.00
13:04:42       4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:42       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:42       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:42       7    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:42       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:42       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:42      10    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:42      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:42      12    1.01    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.98
13:04:42      13    0.99    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:04:42      14    1.01    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   98.99
13:04:42      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

13:04:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:04:43     all    5.99    0.00    0.87    0.00    0.00    0.19    0.00    0.00    0.00   92.95
13:04:43       0    0.00    0.00    0.00    0.00    0.00    1.98    0.00    0.00    0.00   98.02
13:04:43       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:43       2   88.00    0.00   10.00    0.00    0.00    0.00    0.00    0.00    0.00    2.00
13:04:43       3    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:43       4    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:43       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:43       6    2.94    0.00    0.98    0.00    0.00    0.00    0.00    0.00    0.00   96.08
13:04:43       7    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.00
13:04:43       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:04:43       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
